,main_temp,main_feels_like,main_pressure,main_humidity,main_temp_min,main_temp_max,wind_speed,wind_deg,Day,hour,minute,year_2020,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
895,5,1,1012,70,4,5,2.1,230.0,6,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0
896,5,1,1012,70,4,5,2.1,230.0,6,21,10,1,0,0,1,0,0,0,0,0,0,0,0,0
897,5,1,1012,70,4,5,2.1,230.0,6,21,20,1,0,0,1,0,0,0,0,0,0,0,0,0
898,5,1,1012,70,5,5,3.1,250.0,6,21,30,1,0,0,1,0,0,0,0,0,0,0,0,0
899,5,1,1012,70,5,5,3.1,250.0,6,21,40,1,0,0,1,0,0,0,0,0,0,0,0,0
900,5,1,1012,70,5,5,3.1,250.0,6,21,50,1,0,0,1,0,0,0,0,0,0,0,0,0
901,5,1,1012,70,5,5,3.1,250.0,6,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0
902,5,1,1012,70,5,5,3.6,250.0,6,22,10,1,0,0,1,0,0,0,0,0,0,0,0,0
903,5,1,1012,70,5,5,3.6,250.0,6,22,20,1,0,0,1,0,0,0,0,0,0,0,0,0
904,5,1,1012,70,5,5,3.6,240.0,6,22,30,1,0,0,1,0,0,0,0,0,0,0,0,0
905,5,1,1012,70,5,5,3.6,240.0,6,22,40,1,0,0,1,0,0,0,0,0,0,0,0,0
906,5,1,1012,70,4,5,3.6,240.0,6,22,50,1,0,0,1,0,0,0,0,0,0,0,0,0
907,5,0,1012,75,4,5,4.1,230.0,6,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0
908,5,0,1012,75,4,5,4.1,230.0,6,23,10,1,0,0,1,0,0,0,0,0,0,0,0,0
909,5,0,1012,75,4,5,4.1,230.0,6,23,20,1,0,0,1,0,0,0,0,0,0,0,0,0
910,5,1,1012,75,5,6,3.1,230.0,6,23,30,1,0,0,1,0,0,0,0,0,0,0,0,0
911,5,1,1012,75,5,6,3.1,230.0,6,23,40,1,0,0,1,0,0,0,0,0,0,0,0,0
912,5,1,1011,81,5,5,4.1,230.0,6,23,50,1,0,0,1,0,0,0,0,0,0,0,0,0
913,5,1,1011,81,5,5,4.1,230.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
914,5,1,1011,81,5,5,4.1,230.0,7,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0
915,5,1,1011,93,4,6,4.1,220.0,7,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0
916,5,1,1011,93,4,6,4.1,220.0,7,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0
917,4,0,1011,93,4,5,4.1,220.0,7,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0
918,5,1,1011,93,4,6,4.1,220.0,7,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0
919,5,1,1011,87,4,6,3.6,220.0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
920,5,2,1011,87,4,6,3.6,220.0,7,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0
921,5,1,1011,87,4,6,3.6,220.0,7,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0
922,5,1,1011,87,4,6,3.6,220.0,7,1,30,1,0,0,1,0,0,0,0,0,0,0,0,0
923,6,2,1011,87,4,7,3.6,220.0,7,1,40,1,0,0,1,0,0,0,0,0,0,0,0,0
924,7,3,1010,87,6,7,4.1,220.0,7,1,50,1,0,0,1,0,0,0,0,0,0,0,0,0
925,7,3,1010,87,6,7,4.1,220.0,7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
926,7,3,1010,87,6,7,4.1,220.0,7,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0
927,7,3,1010,87,6,8,4.1,220.0,7,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0
928,7,3,1010,87,6,8,4.1,220.0,7,2,30,1,0,0,1,0,0,0,0,0,0,0,0,0
929,7,3,1010,87,6,8,4.1,220.0,7,2,40,1,0,0,1,0,0,0,0,0,0,0,0,0
930,7,3,1010,87,6,8,5.1,230.0,7,2,50,1,0,0,1,0,0,0,0,0,0,0,0,0
931,7,3,1010,87,6,8,5.1,230.0,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
932,7,3,1010,87,6,8,5.1,230.0,7,3,10,1,0,0,1,0,0,0,0,0,0,0,0,0
933,7,3,1009,81,7,8,5.1,230.0,7,3,20,1,0,0,1,0,0,0,0,0,0,0,0,0
934,7,3,1009,81,7,8,5.1,230.0,7,3,30,1,0,0,1,0,0,0,0,0,0,0,0,0
935,7,3,1009,81,7,8,5.1,230.0,7,3,40,1,0,0,1,0,0,0,0,0,0,0,0,0
936,7,3,1009,87,7,7,4.6,230.0,7,3,50,1,0,0,1,0,0,0,0,0,0,0,0,0
937,7,3,1009,87,7,7,4.6,230.0,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
938,7,3,1009,87,7,7,4.6,230.0,7,4,10,1,0,0,1,0,0,0,0,0,0,0,0,0
939,7,3,1009,87,7,7,4.6,230.0,7,4,20,1,0,0,1,0,0,0,0,0,0,0,0,0
940,7,3,1009,87,7,8,4.6,230.0,7,4,30,1,0,0,1,0,0,0,0,0,0,0,0,0
941,8,4,1009,87,7,9,4.6,230.0,7,4,40,1,0,0,1,0,0,0,0,0,0,0,0,0
942,8,4,1009,87,7,9,4.6,230.0,7,4,50,1,0,0,1,0,0,0,0,0,0,0,0,0
943,8,4,1009,87,7,9,4.6,230.0,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
944,8,4,1009,87,7,9,4.6,230.0,7,5,10,1,0,0,1,0,0,0,0,0,0,0,0,0
945,8,5,1009,79,7,9,3.13,264.0,7,5,20,1,0,0,1,0,0,0,0,0,0,0,0,0
946,8,6,1009,87,7,9,1.34,222.0,7,5,30,1,0,0,1,0,0,0,0,0,0,0,0,0
947,8,5,1009,80,7,9,3.13,123.0,7,5,40,1,0,0,1,0,0,0,0,0,0,0,0,0
948,8,7,1008,87,7,9,0.89,243.0,7,5,50,1,0,0,1,0,0,0,0,0,0,0,0,0
949,8,7,1008,87,7,9,1.34,242.0,7,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0
950,8,5,1008,79,7,9,2.68,181.0,7,6,10,1,0,0,1,0,0,0,0,0,0,0,0,0
951,8,3,1008,87,8,9,6.71,240.0,7,6,20,1,0,0,1,0,0,0,0,0,0,0,0,0
952,8,3,1008,87,8,9,6.7,240.0,7,6,30,1,0,0,1,0,0,0,0,0,0,0,0,0
953,8,3,1008,87,8,9,6.7,240.0,7,6,40,1,0,0,1,0,0,0,0,0,0,0,0,0
954,8,3,1008,87,8,9,6.7,240.0,7,6,50,1,0,0,1,0,0,0,0,0,0,0,0,0
955,8,3,1007,81,8,9,6.7,230.0,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0
956,8,2,1007,81,8,8,6.7,230.0,7,7,10,1,0,0,1,0,0,0,0,0,0,0,0,0
957,8,2,1007,81,8,8,6.7,230.0,7,7,20,1,0,0,1,0,0,0,0,0,0,0,0,0
958,9,3,1007,81,8,9,6.7,230.0,7,7,30,1,0,0,1,0,0,0,0,0,0,0,0,0
959,9,3,1007,81,8,9,6.7,230.0,7,7,40,1,0,0,1,0,0,0,0,0,0,0,0,0
960,9,4,1007,81,8,10,6.7,230.0,7,7,50,1,0,0,1,0,0,0,0,0,0,0,0,0
961,9,3,1007,81,8,10,7.2,230.0,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0
962,9,3,1007,81,8,10,7.2,230.0,7,8,10,1,0,0,1,0,0,0,0,0,0,0,0,0
963,9,3,1007,81,8,10,7.2,230.0,7,8,20,1,0,0,1,0,0,0,0,0,0,0,0,0
964,9,3,1007,81,9,9,7.7,230.0,7,8,30,1,0,0,1,0,0,0,0,0,0,0,0,0
965,9,3,1007,81,9,10,7.7,230.0,7,8,40,1,0,0,1,0,0,0,0,0,0,0,0,0
966,9,3,1007,81,9,10,7.7,230.0,7,8,50,1,0,0,1,0,0,0,0,0,0,0,0,0
967,9,4,1007,81,9,10,7.2,230.0,7,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
968,9,4,1007,81,9,10,7.2,230.0,7,9,10,1,0,0,1,0,0,0,0,0,0,0,0,0
969,9,3,1006,81,9,10,8.2,230.0,7,9,20,1,0,0,1,0,0,0,0,0,0,0,0,0
970,9,3,1006,81,9,10,8.2,230.0,7,9,30,1,0,0,1,0,0,0,0,0,0,0,0,0
971,10,3,1006,81,9,11,8.2,230.0,7,9,40,1,0,0,1,0,0,0,0,0,0,0,0,0
972,10,3,1006,81,9,11,8.2,230.0,7,9,50,1,0,0,1,0,0,0,0,0,0,0,0,0
973,10,4,1006,76,9,11,7.7,220.0,7,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0
974,10,4,1006,76,9,11,7.7,220.0,7,10,10,1,0,0,1,0,0,0,0,0,0,0,0,0
975,10,4,1006,76,9,11,7.7,220.0,7,10,20,1,0,0,1,0,0,0,0,0,0,0,0,0
976,10,4,1006,81,10,11,7.7,220.0,7,10,30,1,0,0,1,0,0,0,0,0,0,0,0,0
977,10,4,1006,81,10,11,7.7,220.0,7,10,40,1,0,0,1,0,0,0,0,0,0,0,0,0
978,10,5,1006,81,10,11,7.7,220.0,7,10,50,1,0,0,1,0,0,0,0,0,0,0,0,0
979,11,4,1005,81,10,11,8.2,220.0,7,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0
980,11,4,1005,81,10,11,8.2,220.0,7,11,10,1,0,0,1,0,0,0,0,0,0,0,0,0
981,11,5,1005,76,10,12,8.2,220.0,7,11,20,1,0,0,1,0,0,0,0,0,0,0,0,0
982,11,5,1005,76,10,12,8.2,220.0,7,11,30,1,0,0,1,0,0,0,0,0,0,0,0,0
983,11,5,1005,76,11,12,8.2,220.0,7,11,40,1,0,0,1,0,0,0,0,0,0,0,0,0
984,11,5,1005,76,11,12,8.2,220.0,7,11,50,1,0,0,1,0,0,0,0,0,0,0,0,0
985,12,5,1005,76,11,12,8.2,220.0,7,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0
986,11,5,1005,76,11,12,8.2,220.0,7,12,10,1,0,0,1,0,0,0,0,0,0,0,0,0
987,11,5,1005,76,11,12,8.2,220.0,7,12,20,1,0,0,1,0,0,0,0,0,0,0,0,0
988,12,5,1005,71,11,12,8.2,220.0,7,12,30,1,0,0,1,0,0,0,0,0,0,0,0,0
989,12,6,1005,71,11,13,8.2,220.0,7,12,40,1,0,0,1,0,0,0,0,0,0,0,0,0
990,12,6,1005,71,11,13,8.2,220.0,7,12,50,1,0,0,1,0,0,0,0,0,0,0,0,0
991,12,6,1004,71,11,13,8.2,220.0,7,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0
992,12,6,1004,71,11,13,8.2,220.0,7,13,10,1,0,0,1,0,0,0,0,0,0,0,0,0
993,12,5,1004,71,11,12,8.7,220.0,7,13,20,1,0,0,1,0,0,0,0,0,0,0,0,0
994,12,5,1004,71,11,12,8.7,220.0,7,13,30,1,0,0,1,0,0,0,0,0,0,0,0,0
995,12,5,1004,71,11,12,8.7,220.0,7,13,40,1,0,0,1,0,0,0,0,0,0,0,0,0
996,12,4,1003,76,11,12,9.8,220.0,7,13,50,1,0,0,1,0,0,0,0,0,0,0,0,0
997,11,4,1003,76,10,12,9.8,220.0,7,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0
998,11,4,1003,76,10,12,9.8,220.0,7,14,10,1,0,0,1,0,0,0,0,0,0,0,0,0
999,11,4,1003,76,10,12,9.8,220.0,7,14,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1000,11,4,1003,76,10,12,9.8,210.0,7,14,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1001,11,3,1003,76,10,11,9.8,210.0,7,14,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1002,11,5,1002,76,10,12,8.2,210.0,7,14,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1003,11,5,1002,76,10,12,8.2,210.0,7,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1004,11,5,1002,76,10,12,8.2,210.0,7,15,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1005,10,2,1001,76,9,11,10.8,210.0,7,15,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1006,10,2,1001,76,9,11,10.8,210.0,7,15,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1007,10,2,1001,76,9,11,10.8,210.0,7,15,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1008,10,3,1001,71,9,11,9.8,210.0,7,15,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1009,10,3,1001,71,9,11,9.8,210.0,7,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1010,10,3,1001,71,9,11,9.8,210.0,7,16,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1011,10,2,1001,71,9,11,9.8,210.0,7,16,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1012,10,3,1001,76,9,11,8.7,200.0,7,16,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1013,10,3,1001,76,9,11,8.7,200.0,7,16,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1014,10,3,1000,76,9,11,8.7,200.0,7,16,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1015,10,3,1000,76,9,11,8.7,200.0,7,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1016,10,3,1000,76,9,11,8.7,200.0,7,17,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1017,10,3,1000,76,9,11,8.7,200.0,7,17,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1018,10,3,999,81,9,11,8.7,200.0,7,17,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1019,10,3,999,81,9,11,8.7,200.0,7,17,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1020,10,3,999,81,9,11,8.7,200.0,7,17,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1021,10,2,999,81,9,11,10.3,200.0,7,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1022,10,2,999,81,9,11,10.3,200.0,7,18,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1023,10,2,999,81,9,11,10.3,200.0,7,18,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1024,10,2,998,81,9,11,9.8,200.0,7,18,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1025,10,2,998,81,9,11,9.8,200.0,7,18,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1026,10,2,998,81,9,11,9.8,200.0,7,18,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1027,10,3,998,81,9,11,9.8,200.0,7,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1028,10,3,998,81,9,11,9.8,200.0,7,19,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1029,10,3,998,81,9,11,9.8,200.0,7,19,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1030,10,3,997,81,9,11,9.8,200.0,7,19,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1031,10,3,997,81,9,11,9.8,200.0,7,19,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1032,10,4,996,81,9,11,8.7,190.0,7,19,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1033,10,3,996,81,9,11,8.7,190.0,7,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1034,10,3,996,81,9,11,8.7,190.0,7,20,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1035,10,3,996,81,9,11,8.7,190.0,7,20,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1036,10,4,996,81,9,11,8.7,200.0,7,20,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1037,10,4,996,81,9,11,8.7,200.0,7,20,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1038,10,3,996,81,9,11,8.7,200.0,7,20,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1039,10,4,995,87,9,11,8.2,200.0,7,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1040,10,4,995,87,9,11,8.2,200.0,7,21,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1041,10,4,995,87,9,11,8.2,200.0,7,21,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1042,10,3,995,81,9,10,9.3,200.0,7,21,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1043,10,3,995,81,9,11,9.3,200.0,7,21,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1044,10,3,995,81,9,11,9.3,200.0,7,21,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1045,10,3,995,81,9,11,9.3,200.0,7,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1046,10,3,994,81,9,11,8.7,210.0,7,22,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1047,10,3,994,81,9,11,8.7,210.0,7,22,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1048,10,4,994,87,9,11,8.7,220.0,7,22,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1049,10,4,994,87,9,11,8.7,220.0,7,22,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1050,10,4,994,87,9,11,8.7,220.0,7,22,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1051,10,3,994,81,9,11,8.7,220.0,7,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1052,10,3,994,81,9,11,8.7,220.0,7,23,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1053,10,3,994,81,9,10,8.7,220.0,7,23,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1054,9,3,994,81,8,10,8.7,220.0,7,23,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1055,9,5,994,87,8,10,5.7,230.0,7,23,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1056,9,5,994,87,8,10,5.7,230.0,7,23,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1057,9,4,994,87,7,10,5.7,230.0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1058,8,3,994,81,7,9,6.7,250.0,8,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1059,8,3,994,81,7,9,6.7,250.0,8,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1060,8,3,994,81,7,9,6.7,250.0,8,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1061,8,3,994,81,7,9,6.7,250.0,8,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1062,8,3,995,81,7,9,5.1,240.0,8,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1063,8,3,995,81,7,9,5.1,240.0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1064,8,3,995,81,7,9,5.1,240.0,8,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1065,7,3,994,87,6,8,4.6,240.0,8,1,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1066,7,3,994,87,6,8,4.6,240.0,8,1,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1067,7,3,994,87,6,7,4.6,240.0,8,1,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1068,7,1,994,87,6,7,6.7,240.0,8,1,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1069,7,1,994,87,6,7,6.7,240.0,8,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1070,7,1,994,87,5,7,6.7,240.0,8,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1071,7,1,994,87,5,7,6.7,240.0,8,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1072,6,1,995,87,5,7,6.7,260.0,8,2,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1073,6,0,995,87,5,7,6.7,260.0,8,2,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1074,6,1,995,81,5,7,6.2,250.0,8,2,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1075,6,1,995,81,5,7,6.2,250.0,8,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1076,6,1,995,81,5,7,6.2,250.0,8,3,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1077,6,1,995,81,5,7,6.2,250.0,8,3,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1078,6,1,995,81,5,7,6.2,250.0,8,3,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1079,6,0,995,81,5,6,6.2,250.0,8,3,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1080,6,0,995,81,5,6,6.2,250.0,8,3,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1081,6,0,995,81,5,6,6.2,250.0,8,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1082,6,0,995,81,5,6,6.2,250.0,8,4,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1083,6,0,995,81,5,6,6.2,250.0,8,4,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1084,6,0,995,81,5,6,6.2,250.0,8,4,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1085,6,0,995,87,5,6,6.2,250.0,8,4,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1086,6,0,995,87,5,6,6.2,250.0,8,4,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1087,6,0,995,87,5,6,6.2,250.0,8,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1088,6,0,995,87,5,6,6.2,250.0,8,5,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1089,5,0,995,87,5,6,6.7,250.0,8,5,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1090,5,0,995,87,5,6,6.7,250.0,8,5,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1091,5,0,995,87,5,6,6.7,250.0,8,5,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1092,5,0,995,87,5,6,6.7,240.0,8,5,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1093,5,0,995,87,4,6,6.7,240.0,8,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1094,5,0,995,87,4,6,6.7,240.0,8,6,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1095,5,0,996,81,4,6,6.7,240.0,8,6,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1096,5,0,996,81,4,6,6.7,240.0,8,6,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1097,5,0,996,81,4,6,6.7,240.0,8,6,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1098,5,0,996,81,4,6,4.6,230.0,8,6,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1099,5,0,996,81,4,6,4.6,230.0,8,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1100,5,0,996,81,4,6,4.6,230.0,8,7,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1101,5,0,997,81,4,6,5.1,230.0,8,7,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1102,5,0,997,81,5,5,5.1,230.0,8,7,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1103,5,0,997,81,5,5,5.1,230.0,8,7,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1104,5,0,997,81,5,5,5.1,230.0,8,7,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1105,5,0,997,81,4,5,5.7,230.0,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1106,5,0,997,81,4,5,5.7,230.0,8,8,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1107,5,0,997,81,4,6,4.6,230.0,8,8,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1108,5,0,997,81,4,6,4.6,230.0,8,8,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1109,5,0,997,81,4,6,4.6,230.0,8,8,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1110,5,1,997,81,5,6,4.6,230.0,8,8,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1111,5,1,997,81,5,6,4.6,230.0,8,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1112,5,1,998,81,4,6,4.6,220.0,8,9,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1113,5,1,998,81,4,6,4.6,220.0,8,9,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1114,6,1,998,81,4,6,4.6,220.0,8,9,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1115,6,1,998,81,5,6,4.6,230.0,8,9,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1116,6,1,998,81,5,7,4.6,230.0,8,9,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1117,6,1,998,81,5,7,4.6,230.0,8,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1118,6,1,998,81,5,7,4.6,230.0,8,10,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1119,6,2,998,81,5,7,4.6,230.0,8,10,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1120,6,2,998,81,5,7,4.6,230.0,8,10,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1121,6,2,998,81,5,7,4.6,230.0,8,10,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1122,7,2,998,81,6,8,5.1,230.0,8,10,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1123,7,2,998,81,6,7,5.1,230.0,8,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1124,7,2,998,81,6,9,5.1,230.0,8,11,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1125,7,2,998,75,7,7,5.7,240.0,8,11,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1126,8,2,998,75,7,9,5.7,240.0,8,11,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1127,8,1,998,70,7,9,7.2,250.0,8,11,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1128,8,0,998,76,8,9,9.8,240.0,8,11,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1129,8,3,998,66,8,9,5.7,230.0,8,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1130,8,3,998,66,7,9,5.7,230.0,8,12,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1131,8,3,998,66,7,9,5.7,230.0,8,12,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1132,9,3,998,66,8,9,6.2,240.0,8,12,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1133,8,3,998,66,7,9,6.2,240.0,8,12,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1134,8,3,998,66,7,9,6.2,240.0,8,12,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1135,8,3,998,66,7,9,6.2,240.0,8,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1136,7,2,998,81,4,9,6.2,250.0,8,13,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1137,7,2,998,81,4,9,6.2,250.0,8,13,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1138,7,2,998,81,5,9,6.2,250.0,8,13,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1139,7,1,998,81,5,9,6.2,250.0,8,13,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1140,7,2,998,81,5,9,6.2,250.0,8,13,50,1,0,0,1,0,0,0,0,0,0,0,0,0
1141,7,1,998,81,5,8,6.2,250.0,8,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1142,6,1,998,81,4,8,6.2,250.0,8,14,10,1,0,0,1,0,0,0,0,0,0,0,0,0
1143,6,0,998,81,5,8,5.7,230.0,8,14,20,1,0,0,1,0,0,0,0,0,0,0,0,0
1144,6,1,998,81,5,8,5.7,230.0,8,14,30,1,0,0,1,0,0,0,0,0,0,0,0,0
1145,5,0,998,81,5,6,5.7,230.0,8,14,40,1,0,0,1,0,0,0,0,0,0,0,0,0
1146,6,0,998,81,5,6,5.7,230.0,8,14,50,1,0,0,1,0,0,0,0,0,0,0,0,0
